protection_group	epoch	learning_rate	query_count	query_loss_sum	query_loss	query_match_count	query_match	validation_count	validation_loss	validation_kl	validation_match_count	validation_match	is_best
head_bias	69	0.001	400	239.1593189239502	0.5978982973098755	381	0.9525	100	0.5227690935134888	0.04050734519958496	99	0.99	False
head_bias	70	0.001	400	235.78354167938232	0.5894588541984558	384	0.96	100	0.5228049159049988	0.04054324626922608	100	1.0	False
head_bias	71	0.001	400	235.83470726013184	0.5895867681503296	383	0.9575	100	0.5231979489326477	0.040936241149902346	99	0.99	False
head_bias	72	0.001	400	233.36797714233398	0.583419942855835	391	0.9775	100	0.5222527980804443	0.039991111755371095	99	0.99	False
head_bias	73	0.001	400	238.38628959655762	0.595965723991394	381	0.9525	100	0.5228555798530579	0.04059384822845459	100	1.0	False
head_bias	74	0.001	400	237.78545570373535	0.5944636392593384	384	0.96	100	0.5243363976478577	0.04207470893859863	99	0.99	False
head_bias	75	0.001	400	239.72571563720703	0.5993142890930175	377	0.9425	100	0.5210397839546204	0.038778128623962405	99	0.99	False
head_bias	76	0.001	400	235.57458686828613	0.5889364671707153	382	0.955	100	0.5217395424842834	0.039477872848510745	99	0.99	False
head_bias	77	0.001	400	239.05497932434082	0.5976374483108521	380	0.95	100	0.523066520690918	0.04080483436584473	99	0.99	False
head_bias	78	0.001	400	236.56186294555664	0.5914046573638916	384	0.96	100	0.523982584476471	0.041720871925354	99	0.99	False
head_bias	79	0.001	400	241.03723335266113	0.6025930833816528	378	0.945	100	0.5211207866668701	0.03885905742645264	100	1.0	False
head_bias	80	0.001	400	236.23971939086914	0.5905992984771729	379	0.9475	100	0.5221776366233826	0.03991597414016724	99	0.99	False
head_bias	81	0.001	400	237.87049865722656	0.5946762466430664	377	0.9425	100	0.5229244232177734	0.040662798881530765	99	0.99	False
head_bias	82	0.001	400	236.57983016967773	0.5914495754241943	377	0.9425	100	0.5225319862365723	0.04027029037475586	98	0.98	False
head_bias	83	0.001	400	237.3366413116455	0.5933416032791138	379	0.9475	100	0.5223358273506165	0.040074129104614255	99	0.99	False
head_bias	84	0.001	400	235.95898532867432	0.5898974633216858	385	0.9625	100	0.5220279097557068	0.039766154289245605	99	0.99	False
head_bias	85	0.001	400	236.93058013916016	0.5923264503479004	385	0.9625	100	0.5260879397392273	0.04382627487182617	99	0.99	False
head_bias	86	0.001	400	235.29139041900635	0.5882284760475158	382	0.955	100	0.5235089659690857	0.04124724864959717	99	0.99	False
head_bias	87	0.001	400	240.36673736572266	0.6009168434143066	379	0.9475	100	0.5222051739692688	0.039943485260009765	99	0.99	False
head_bias	88	0.001	400	239.67337226867676	0.5991834306716919	382	0.955	100	0.521638810634613	0.039377079010009766	99	0.99	False
head_bias	89	0.001	400	238.0509328842163	0.5951273322105408	380	0.95	100	0.5228979587554932	0.04063619136810303	100	1.0	False
head_bias	90	0.001	400	237.36834335327148	0.5934208583831787	383	0.9575	100	0.5231850147247314	0.04092331409454346	100	1.0	False
head_bias	91	0.001	400	237.32849597930908	0.5933212399482727	383	0.9575	100	0.5211286544799805	0.03886697292327881	100	1.0	False
head_bias	92	0.001	400	241.01655197143555	0.6025413799285889	378	0.945	100	0.5214571952819824	0.03919550180435181	100	1.0	False
head_bias	93	0.001	400	236.29304313659668	0.5907326078414917	384	0.96	100	0.5238904356956482	0.04162874221801758	99	0.99	False
head_bias	94	0.001	400	235.9517879486084	0.589879469871521	385	0.9625	100	0.5252898931503296	0.043028216361999515	99	0.99	False
head_bias	95	0.001	400	235.79916191101074	0.5894979047775268	378	0.945	100	0.5237542390823364	0.04149254322052002	99	0.99	False
head_bias	96	0.001	400	237.81899452209473	0.5945474863052368	375	0.9375	100	0.523487389087677	0.04122568130493164	99	0.99	False
head_bias	97	0.001	400	238.01145458221436	0.5950286364555359	382	0.955	100	0.5208262205123901	0.03856449604034424	99	0.99	False
head_bias	98	0.001	400	235.78625679016113	0.5894656419754029	382	0.955	100	0.5199741125106812	0.037712416648864745	99	0.99	False
head_bias	99	0.001	400	234.97685527801514	0.5874421381950379	381	0.9525	100	0.5197197794914246	0.03745810985565186	98	0.98	False
head_bias	100	0.001	400	233.95394277572632	0.5848848569393158	388	0.97	100	0.5209275484085083	0.03866582155227661	99	0.99	False
downsample_branch	1	0.01	400	631.781665802002	1.5794541645050049	254	0.635	100	1.4641634225845337	0.9819017791748047	76	0.76	True
downsample_branch	2	0.01	400	467.9657325744629	1.1699143314361573	332	0.83	100	1.278814435005188	0.796552734375	73	0.73	True
downsample_branch	3	0.01	400	398.97276306152344	0.9974319076538086	353	0.8825	100	1.2022154331207275	0.7199537658691406	76	0.76	True
downsample_branch	4	0.01	400	372.1970520019531	0.9304926300048828	360	0.9	100	1.1856133937835693	0.7033517456054688	76	0.76	True
downsample_branch	5	0.01	400	327.2598304748535	0.8181495761871338	370	0.925	100	1.1650104522705078	0.6827487945556641	76	0.76	True
downsample_branch	6	0.01	400	312.35080909729004	0.7808770227432251	376	0.94	100	1.1621626615524292	0.6799010467529297	76	0.76	True
downsample_branch	7	0.01	400	308.1114444732666	0.7702786111831665	378	0.945	100	1.145438313484192	0.6631766510009766	76	0.76	True
downsample_branch	8	0.01	400	292.07156467437744	0.7301789116859436	379	0.9475	100	1.1289457082748413	0.6466839599609375	78	0.78	True
downsample_branch	9	0.01	400	287.6951017379761	0.7192377543449402	383	0.9575	100	1.1261508464813232	0.6438890838623047	80	0.8	True
downsample_branch	10	0.01	400	282.31924533843994	0.7057981133460999	380	0.95	100	1.1187528371810913	0.6364911270141601	78	0.78	True
downsample_branch	11	0.01	400	276.4556941986084	0.691139235496521	380	0.95	100	1.1074613332748413	0.6251996231079101	79	0.79	True
downsample_branch	12	0.01	400	277.5282211303711	0.6938205528259277	386	0.965	100	1.112620234489441	0.6303584671020508	78	0.78	False
downsample_branch	13	0.01	400	271.1863145828247	0.6779657864570617	384	0.96	100	1.1150208711624146	0.6327592086791992	77	0.77	False
downsample_branch	14	0.01	400	271.41078186035156	0.6785269546508789	386	0.965	100	1.1022121906280518	0.6199504852294921	76	0.76	True
downsample_branch	15	0.01	400	267.20688819885254	0.6680172204971313	381	0.9525	100	1.0986191034317017	0.616357421875	77	0.77	True
downsample_branch	16	0.01	400	263.39916610717773	0.6584979152679443	389	0.9725	100	1.1044790744781494	0.6222173309326172	77	0.77	False
downsample_branch	17	0.01	400	264.157039642334	0.6603925991058349	381	0.9525	100	1.0968742370605469	0.6146125793457031	78	0.78	True
downsample_branch	18	0.01	400	264.1060838699341	0.6602652096748352	379	0.9475	100	1.089902400970459	0.6076406860351562	78	0.78	True
downsample_branch	19	0.01	400	258.8937282562256	0.647234320640564	379	0.9475	100	1.0946595668792725	0.6123978805541992	77	0.77	False
downsample_branch	20	0.01	400	255.63205528259277	0.6390801382064819	384	0.96	100	1.0893181562423706	0.6070565032958984	80	0.8	True
downsample_branch	21	0.01	400	258.9961242675781	0.6474903106689454	384	0.96	100	1.0790995359420776	0.5968378067016602	79	0.79	True
downsample_branch	22	0.01	400	255.4221649169922	0.6385554122924805	388	0.97	100	1.0791224241256714	0.5968608093261719	79	0.79	False
downsample_branch	23	0.01	400	256.196044921875	0.6404901123046876	381	0.9525	100	1.083159327507019	0.6008976364135742	78	0.78	False
downsample_branch	24	0.01	400	254.8270435333252	0.637067608833313	380	0.95	100	1.0796998739242554	0.5974381256103516	77	0.77	False
downsample_branch	25	0.01	400	254.59155654907227	0.6364788913726807	383	0.9575	100	1.0892001390457153	0.6069384765625	77	0.77	False
downsample_branch	26	0.01	400	252.57538032531738	0.6314384508132934	381	0.9525	100	1.0892006158828735	0.6069388961791993	79	0.79	False
downsample_branch	27	0.01	400	254.51621341705322	0.6362905335426331	383	0.9575	100	1.0791715383529663	0.5969098663330078	77	0.77	False
downsample_branch	28	0.01	400	252.03518295288086	0.6300879573822021	387	0.9675	100	1.0751540660858154	0.5928923034667969	78	0.78	True
downsample_branch	29	0.01	400	249.17559432983398	0.622938985824585	389	0.9725	100	1.0647081136703491	0.5824463653564453	79	0.79	True
downsample_branch	30	0.01	400	253.37317657470703	0.6334329414367675	382	0.955	100	1.0690535306930542	0.5867917633056641	79	0.79	False
downsample_branch	31	0.01	400	254.86419773101807	0.6371604943275452	375	0.9375	100	1.0659301280975342	0.5836683654785156	79	0.79	False
downsample_branch	32	0.01	400	249.73467683792114	0.6243366920948028	387	0.9675	100	1.074993371963501	0.5927317428588867	80	0.8	False
downsample_branch	33	0.01	400	250.9455337524414	0.6273638343811035	381	0.9525	100	1.0563405752182007	0.5740789794921874	79	0.79	True
downsample_branch	34	0.01	400	248.02003002166748	0.6200500750541686	384	0.96	100	1.0589351654052734	0.576673469543457	80	0.8	False
downsample_branch	35	0.01	400	249.8240032196045	0.6245600080490112	382	0.955	100	1.0569441318511963	0.5746825408935546	77	0.77	False
downsample_branch	36	0.01	400	249.5642375946045	0.6239105939865113	386	0.965	100	1.0586738586425781	0.5764121627807617	76	0.76	False
downsample_branch	37	0.01	400	245.93008470535278	0.614825211763382	383	0.9575	100	1.0489858388900757	0.5667242431640624	78	0.78	True
downsample_branch	38	0.01	400	248.28257179260254	0.6207064294815063	384	0.96	100	1.0464509725570679	0.5641892623901367	78	0.78	True
downsample_branch	39	0.01	400	245.37176609039307	0.6134294152259827	385	0.9625	100	1.058822512626648	0.5765606689453125	77	0.77	False
downsample_branch	40	0.01	400	244.38813972473145	0.6109703493118286	382	0.955	100	1.0494465827941895	0.5671849060058594	80	0.8	False
downsample_branch	41	0.01	400	246.53236961364746	0.6163309240341186	389	0.9725	100	1.038547158241272	0.5562855529785157	80	0.8	True
downsample_branch	42	0.01	400	246.9538631439209	0.6173846578598022	387	0.9675	100	1.0372674465179443	0.5550057220458985	81	0.81	True
downsample_branch	43	0.01	400	246.79620552062988	0.6169905138015747	375	0.9375	100	1.0434397459030151	0.5611780548095703	80	0.8	False
downsample_branch	44	0.01	400	247.74253273010254	0.6193563318252564	383	0.9575	100	1.0462193489074707	0.5639576721191406	81	0.81	False
downsample_branch	45	0.01	400	248.20044898986816	0.6205011224746704	387	0.9675	100	1.0395811796188354	0.5573194122314453	81	0.81	False
downsample_branch	46	0.01	400	243.18831586837769	0.6079707896709442	386	0.965	100	1.0474567413330078	0.5651950073242188	80	0.8	False
downsample_branch	47	0.01	400	245.32653045654297	0.6133163261413574	380	0.95	100	1.0397239923477173	0.5574621963500976	80	0.8	False
downsample_branch	48	0.01	400	247.56099605560303	0.6189024901390076	383	0.9575	100	1.0342330932617188	0.5519713592529297	80	0.8	True
downsample_branch	49	0.01	400	246.42226219177246	0.6160556554794312	383	0.9575	100	1.0463149547576904	0.5640532684326172	77	0.77	False
downsample_branch	50	0.01	400	243.82367515563965	0.6095591878890991	385	0.9625	100	1.0386927127838135	0.5564309310913086	79	0.79	False
downsample_branch	51	0.01	400	244.34493732452393	0.6108623433113098	381	0.9525	100	1.0457714796066284	0.5635097122192383	77	0.77	False
downsample_branch	52	0.01	400	248.80805587768555	0.6220201396942139	384	0.96	100	1.0505926609039307	0.5683309173583985	79	0.79	False
downsample_branch	53	0.01	400	248.27261638641357	0.6206815409660339	382	0.955	100	1.0448237657546997	0.5625621414184571	80	0.8	False
downsample_branch	54	0.01	400	245.4035701751709	0.6135089254379272	384	0.96	100	1.0455504655838013	0.5632888031005859	81	0.81	False
downsample_branch	55	0.01	400	245.1809368133545	0.6129523420333862	385	0.9625	100	1.0300623178482056	0.5478006744384766	82	0.82	True
downsample_branch	56	0.01	400	244.0057497024536	0.610014374256134	383	0.9575	100	1.0295993089675903	0.5473375701904297	82	0.82	True
downsample_branch	57	0.01	400	244.81165409088135	0.6120291352272034	385	0.9625	100	1.0300322771072388	0.5477705383300782	81	0.81	False
downsample_branch	58	0.01	400	242.56621026992798	0.6064155256748199	380	0.95	100	1.0274550914764404	0.5451934814453125	80	0.8	True
downsample_branch	59	0.01	400	244.9997797012329	0.6124994492530823	381	0.9525	100	1.0288105010986328	0.5465488433837891	80	0.8	False
downsample_branch	60	0.01	400	242.82545280456543	0.6070636320114136	385	0.9625	100	1.021539330482483	0.5392776107788086	79	0.79	True
downsample_branch	61	0.001	400	244.4518756866455	0.6111296892166138	391	0.9775	100	1.0211303234100342	0.5388686752319336	81	0.81	True
downsample_branch	62	0.001	400	242.05216026306152	0.6051304006576538	383	0.9575	100	1.0274360179901123	0.5451742935180665	80	0.8	False
downsample_branch	63	0.001	400	242.18769216537476	0.6054692304134369	384	0.96	100	1.0368103981018066	0.5545487213134765	79	0.79	False
downsample_branch	64	0.001	400	241.13736152648926	0.6028434038162231	388	0.97	100	1.0233705043792725	0.5411087799072266	80	0.8	False
downsample_branch	65	0.001	400	242.46895599365234	0.6061723899841308	383	0.9575	100	1.020147442817688	0.5378857803344727	82	0.82	True
downsample_branch	66	0.001	400	243.2107162475586	0.6080267906188965	382	0.955	100	1.0265096426010132	0.544247932434082	82	0.82	False
downsample_branch	67	0.001	400	242.78792095184326	0.6069698023796082	391	0.9775	100	1.0290191173553467	0.5467574691772461	81	0.81	False
downsample_branch	68	0.001	400	241.7781276702881	0.6044453191757202	392	0.98	100	1.028524398803711	0.5462628173828125	81	0.81	False
downsample_branch	69	0.001	400	243.33687782287598	0.60834219455719	382	0.955	100	1.024852991104126	0.5425914001464843	79	0.79	False
downsample_branch	70	0.001	400	241.7892894744873	0.6044732236862183	387	0.9675	100	1.01714026927948	0.5348785781860351	79	0.79	True
downsample_branch	71	0.001	400	241.70690155029297	0.6042672538757324	387	0.9675	100	1.0165889263153076	0.5343273162841797	81	0.81	True
downsample_branch	72	0.001	400	239.75695991516113	0.5993923997879028	389	0.9725	100	1.0283262729644775	0.5460645294189453	81	0.81	False
downsample_branch	73	0.001	400	243.80212116241455	0.6095053029060363	386	0.965	100	1.0341665744781494	0.5519049072265625	79	0.79	False
downsample_branch	74	0.001	400	245.64402389526367	0.6141100597381591	383	0.9575	100	1.035976529121399	0.5537149047851563	80	0.8	False
downsample_branch	75	0.001	400	246.09232139587402	0.6152308034896851	382	0.955	100	1.0287034511566162	0.5464417648315429	82	0.82	False
downsample_branch	76	0.001	400	241.26647758483887	0.6031661939620971	389	0.9725	100	1.032065987586975	0.5498043441772461	79	0.79	False
downsample_branch	77	0.001	400	242.7948226928711	0.6069870567321778	383	0.9575	100	1.0310724973678589	0.5488107681274415	82	0.82	False
downsample_branch	78	0.001	400	240.6903247833252	0.601725811958313	389	0.9725	100	1.0298311710357666	0.547569580078125	79	0.79	False
downsample_branch	79	0.001	400	248.19670295715332	0.6204917573928833	380	0.95	100	1.0383316278457642	0.5560700225830079	81	0.81	False
downsample_branch	80	0.001	400	240.513840675354	0.601284601688385	385	0.9625	100	1.0327134132385254	0.5504517364501953	81	0.81	False
downsample_branch	81	0.001	400	244.2649269104004	0.610662317276001	383	0.9575	100	1.0388001203536987	0.5565384674072266	81	0.81	False
downsample_branch	82	0.001	400	242.24978637695312	0.6056244659423828	384	0.96	100	1.0341781377792358	0.5519164657592773	81	0.81	False
downsample_branch	83	0.001	400	242.35317707061768	0.6058829426765442	383	0.9575	100	1.0321530103683472	0.5498913955688477	81	0.81	False
downsample_branch	84	0.001	400	241.04541206359863	0.6026135301589965	385	0.9625	100	1.0278407335281372	0.5455790710449219	82	0.82	False
downsample_branch	85	0.001	400	241.806565284729	0.6045164132118225	388	0.97	100	1.0376362800598145	0.5553744888305664	81	0.81	False
downsample_branch	86	0.001	400	241.08021926879883	0.602700548171997	390	0.975	100	1.0372689962387085	0.555007209777832	82	0.82	False
downsample_branch	87	0.001	400	245.01787757873535	0.6125446939468384	384	0.96	100	1.027271032333374	0.5450093078613282	81	0.81	False
downsample_branch	88	0.001	400	243.03482818603516	0.6075870704650879	385	0.9625	100	1.0297106504440308	0.5474489212036133	79	0.79	False
downsample_branch	89	0.001	400	244.30940437316895	0.6107735109329223	380	0.95	100	1.0323779582977295	0.5501162719726562	80	0.8	False
downsample_branch	90	0.001	400	242.14634132385254	0.6053658533096313	389	0.9725	100	1.0270824432373047	0.5448208236694336	79	0.79	False
downsample_branch	91	0.001	400	242.23161125183105	0.6055790281295776	384	0.96	100	1.0290226936340332	0.5467610168457031	82	0.82	False
downsample_branch	92	0.001	400	244.52257633209229	0.6113064408302307	386	0.965	100	1.025888204574585	0.5436265182495117	83	0.83	False
downsample_branch	93	0.001	400	244.07111358642578	0.6101777839660645	389	0.9725	100	1.028857946395874	0.5465962600708008	82	0.82	False
downsample_branch	94	0.001	400	241.22389888763428	0.6030597472190857	383	0.9575	100	1.0266598463058472	0.5443981170654297	79	0.79	False
downsample_branch	95	0.001	400	240.36163330078125	0.6009040832519531	383	0.9575	100	1.0288282632827759	0.5465665817260742	81	0.81	False
downsample_branch	96	0.001	400	242.48712539672852	0.6062178134918212	383	0.9575	100	1.0349398851394653	0.55267822265625	80	0.8	False
downsample_branch	97	0.001	400	242.6334104537964	0.606583526134491	388	0.97	100	1.030887246131897	0.5486255645751953	79	0.79	False
downsample_branch	98	0.001	400	240.68560123443604	0.6017140030860901	386	0.965	100	1.0305030345916748	0.5482412719726563	81	0.81	False
downsample_branch	99	0.001	400	240.55573177337646	0.6013893294334411	385	0.9625	100	1.036895513534546	0.5546338653564453	83	0.83	False
downsample_branch	100	0.001	400	240.00528526306152	0.6000132131576538	387	0.9675	100	1.0361506938934326	0.5538889312744141	82	0.82	False
stem_branch	1	0.01	400	654.2513427734375	1.6356283569335937	237	0.5925	100	2.429779529571533	1.947517852783203	44	0.44	True
stem_branch	2	0.01	400	389.9006280899048	0.974751570224762	326	0.815	100	1.4931169748306274	1.0108554077148437	62	0.62	True
stem_branch	3	0.01	400	320.7649974822998	0.8019124937057495	358	0.895	100	1.0277894735336304	0.5455277252197266	77	0.77	True
