seed	block	stage	block_index	variant	public_state_names	public_param_count	candidate_conv1	soft_ce	posterior_kl	fidelity	prediction_entropy	feature_rms	feature_l2	logit_rms	kl_minus_victim
44	layer1.1	1	1	conv2_weight_bn2_gamma	layer1.1.conv2.weight,layer1.1.bn2.weight	36928	True	0.8177497100830078	0.33771381378173826	0.82	0.8344615936279297	0.6580881008081615	14.7924609375	2.9830906267661397	0.33771371955634094
44	layer2.0	2	0	conv1_weight	layer2.0.conv1.weight	73728	True	1.71884521484375	1.2388092041015626	0.58	1.4246820068359376	0.6030517217364987	13.5564111328125	2.700506896862143	1.2388091098761653
44	layer2.0	2	0	bn1_gamma	layer2.0.bn1.weight	128	True	0.607735481262207	0.12769954681396484	0.88	0.714816665649414	0.6339724010152361	14.25864501953125	2.8775313584303475	0.1276994525885675
44	layer2.0	2	0	conv1_weight_bn1_gamma	layer2.0.conv1.weight,layer2.0.bn1.weight	73856	True	1.9330450439453124	1.453009033203125	0.53	1.5332868957519532	0.5796676920259667	13.023931884765625	2.506827785643641	1.4530089389777276
44	layer2.0	2	0	conv2_weight	layer2.0.conv2.weight	147456	True	1.8356118774414063	1.3555760192871094	0.53	1.5419943237304687	0.5888087528013559	13.2456640625	2.566850575121193	1.355575925061712
44	layer2.0	2	0	bn2_gamma	layer2.0.bn2.weight	128	True	0.5197590637207031	0.03972314119338989	0.96	0.5914912796020508	0.6412170056634889	14.422816162109376	2.937995569899655	0.03972304696799256
44	layer2.0	2	0	conv2_weight_bn2_gamma	layer2.0.conv2.weight,layer2.0.bn2.weight	147584	True	6.07560546875	5.595569458007812	0.2	1.1813748168945313	0.7787037118347359	17.072674560546876	3.1386702249917877	5.595569363782415
44	layer2.1	2	1	conv1_weight	layer2.1.conv1.weight	147456	True	0.6575628662109375	0.17752691268920898	0.9	0.72107177734375	0.6420177671641901	14.438642578125	2.9110479212819564	0.17752681846381163
44	layer2.1	2	1	bn1_gamma	layer2.1.bn1.weight	128	True	0.49388019561767577	0.013844265937805175	0.98	0.4988740158081055	0.6477804582532006	14.570986328125	2.969361121310441	0.013844171712407842
44	layer2.1	2	1	conv1_weight_bn1_gamma	layer2.1.conv1.weight,layer2.1.bn1.weight	147584	True	0.7136004638671875	0.23356452941894532	0.89	0.857681884765625	0.6300681655579115	14.17104736328125	2.8411867568852283	0.23356443519354797
44	layer2.1	2	1	conv2_weight	layer2.1.conv2.weight	147456	True	0.6747881317138672	0.19475221633911133	0.91	0.78941650390625	0.6395661922315824	14.3863330078125	2.907527138738347	0.19475212211371398
44	layer2.1	2	1	bn2_gamma	layer2.1.bn2.weight	128	True	0.5011080551147461	0.021072120666503907	0.96	0.5059366607666016	0.6475712516788995	14.56432861328125	2.971354909801251	0.021072026441106576
44	layer2.1	2	1	conv2_weight_bn2_gamma	layer2.1.conv2.weight,layer2.1.bn2.weight	147584	True	0.8057621765136719	0.32572624206542966	0.83	0.8919538116455078	0.638080407507794	14.35767333984375	2.9003864236080683	0.32572614784003234
